State,Year,CVD_DALY,CVD_DALY_LL,CVD_DALY_UL,CVD_YLD,CVD_YLD_LL,CVD_YLD_UL,CVD_YLL,CVD_YLL_LL,CVD_YLL_UL,CVD_Death,Death_LL,Death_UL,CVD_Prevalence,CVD_Prev_LL,CVD_Prev_UL,CVD_Incidence,CVD_Inci_LL,CVD_Inci_UL,Stroke_DALY,Stroke_DALY_UL,Stroke_DALY_LL,Stroke_YLD,Stroke_YLD_LL,Stroke_YLD_UL,Stroke_YLL,Stroke_YLL_LL,Stroke_YLL_UL,Stroke_Death,Stroke_Death_LL,Stroke_Death_UL,Stroke_Incidence,Stroke_Inci_LL,Stroke_Inci_UL,Stroke_Prevalence,Stroke_Preva_LL,Stroke_Preva_UL
Meghalaya,1999,1919.65,1584.06,2546.89,136.2,97.54,176.82,1783.44,1452.66,2436.06,63.99,52.77,85.89,2634.65,2442.74,2826.09,326.82,299.69,358.07,720.3,583.1,968.93,60.16,42.52,76.98,660.14,522.55,907.7,25.67,20.69,34.71,53.53,47.97,59.72,399.11,356.97,444.9
Meghalaya,2000,1911.54,1561.73,2497.64,136.63,98.34,177.73,1774.9,1433.55,2349.24,64.24,52.94,84.85,2648.87,2455.6,2848.46,327.75,300.79,358.93,717.42,579.06,1038.68,60.34,43.21,77.95,657.09,518.29,979.19,25.78,20.86,37.34,53.26,47.7,59.54,399.44,355.88,447.49
Meghalaya,2001,1914.96,1556.6,2484.13,137.47,98.51,179.12,1777.49,1419.72,2353.73,65.36,53.23,84.81,2669.92,2479.64,2868.97,331.07,303.7,362.36,721.68,587.11,1006.97,60.61,43.41,77.52,661.07,525.11,935.58,26.27,21.06,36.93,53.32,47.76,59.58,401.76,358,447.45
Meghalaya,2002,1908.26,1573.05,2489.93,138.61,100.04,179.3,1769.66,1437.03,2359.04,65.94,55.03,87.36,2695.02,2504.49,2900.75,336.13,308.43,366.99,721.52,586.14,985.42,61.12,44.23,78.73,660.39,527.79,927.28,26.5,21.45,37.17,53.46,47.94,59.66,405.05,363.2,448.2
Meghalaya,2003,1885.43,1545.18,2439.34,139.94,101.24,180.3,1745.49,1397.73,2301.63,65.47,53.48,83.93,2722.74,2531.2,2923.65,341.88,313.25,372.92,714.9,585.68,950.44,61.65,44.58,79.18,653.25,523,893.59,26.32,21.35,35.41,53.68,48.08,59.89,407.99,368.46,448.96
Meghalaya,2004,1843.01,1480.07,2426.46,141.46,102.42,183.63,1701.55,1339.81,2309.87,63.74,51.84,85.72,2753.68,2560.78,2958.14,347.47,317.86,379.16,694.77,554.38,983.44,62.23,45.04,78.84,632.54,497.15,926.45,25.48,20.68,36.84,53.96,48.29,60.27,411.22,372.39,451.26
Meghalaya,2005,1862.4,1530.5,2340.59,143.14,103.45,184.66,1719.26,1394.86,2205.14,65.17,54.14,84.18,2787.85,2589.4,2989.3,351.79,321.85,383.71,701.78,573.07,937.93,62.85,45.65,79.73,638.93,512.88,879,26.03,21.11,35.88,54.29,48.54,60.69,414.91,374.01,457
Meghalaya,2006,1907.66,1579.83,2410.99,145.11,104,186.92,1762.55,1443,2287.49,67.99,57.09,85.91,2832.08,2629.21,3041.15,355.28,324.93,387.75,720.1,592.06,967.73,63.49,45.99,80.68,656.61,533.71,913.38,27.14,22.49,36.91,54.65,48.86,60.96,419.47,376.33,461.77
Meghalaya,2007,1926.27,1589.19,2474.54,147.72,107.8,190.68,1778.55,1449.84,2324.22,69.24,57.95,89.4,2888.39,2676.8,3098.2,358.31,327.84,391.32,727.2,597.06,1016.2,64.29,46.18,81.89,662.91,539.82,952.41,27.59,22.79,39.28,54.99,49.24,61.25,424.92,381.99,469.56
Meghalaya,2008,1958,1613.88,2566.29,150.57,109.95,194.7,1807.43,1465.04,2415.37,70.98,59.21,93.26,2951.43,2736.96,3177.65,361.22,330.73,394.59,740.04,610.88,999.35,65.09,47.04,83.93,674.95,543.46,945.51,28.29,23.35,38.87,55.35,49.59,61.65,431.91,387.52,480.02
Meghalaya,2009,1951.1,1636.8,2430.56,153.45,110.57,199.09,1797.66,1493.35,2272.9,70.26,59.36,86.49,3012.66,2787.31,3248.27,364.59,333.21,397.88,736.23,603.61,955.21,65.91,47.1,85.53,670.32,539.53,902.97,27.91,22.93,38.33,55.81,50.12,62.18,438.19,390.02,485.66
Meghalaya,2010,1962.11,1640.26,2526.57,156.46,112.86,203.02,1805.65,1483.34,2367.08,69.98,58.65,90.51,3074.86,2841.67,3329.46,369.12,336.69,402.53,737.08,604.09,994.91,66.78,47.64,86.41,670.3,537.31,919.36,27.63,22.63,38.28,56.44,50.68,62.83,443.9,397.17,494.62
Meghalaya,2011,2022.55,1682.02,2491.88,159.82,116.27,207.26,1862.73,1535.26,2360.02,72.61,61.37,90,3141.66,2905.72,3401.08,375.61,343.11,409.54,756.74,624.18,971.78,67.7,48.47,87.23,689.03,559.43,908.47,28.49,23.68,37.48,57.32,51.49,63.69,450.44,403.56,500.27
Meghalaya,2012,2046.94,1725.92,2520.22,163.79,118.65,212.3,1883.15,1566.17,2367.47,74.93,62.97,91.23,3213.55,2973.64,3457.8,382.82,350.27,417.42,768.54,639.61,999.12,68.75,49.59,88.17,699.79,571.09,932.79,29.34,24.41,38.23,58.33,52.52,64.74,456.94,410.19,504.37
Meghalaya,2013,2013.07,1687.82,2537.48,167.9,121.93,217.6,1845.17,1511.44,2371.83,75.81,64.15,94.73,3284.78,3047.45,3534.83,390.11,357.17,425.44,758.46,627.13,986.31,69.94,50.38,88.66,688.51,560.01,916.23,29.67,24.49,39.16,59.42,53.44,65.88,464.6,419.05,513.14
Meghalaya,2014,1957.54,1637,2393.94,171.79,125.44,223.4,1785.76,1467.62,2241.06,75.22,63.64,90.37,3352.46,3106.99,3599.36,397.06,364,432.99,740.45,616.56,915.17,71.19,50.93,90.75,669.27,550.32,844.41,29.41,24.37,36.25,60.56,54.42,67.17,473.07,428.69,518.13
Meghalaya,2015,1942.14,1609.56,2453.07,175.21,126.39,227.27,1766.92,1437.24,2256.67,74.62,62.57,91.56,3413.06,3156.82,3670.55,403.48,369.22,440.11,736.79,614.09,949.03,72.51,52.82,92.43,664.28,542.02,860.2,29.13,24.19,37.31,61.73,55.49,68.55,481.84,439.07,526.87
Meghalaya,2016,1983.12,1634.39,2505.22,178.5,130.43,231.03,1804.62,1465.55,2304.03,76.33,63.45,94.56,3467.94,3217.82,3724.8,409.01,375.04,444.91,753.72,621.71,969.6,74.8,54.01,95.12,678.92,548.15,889.85,29.79,24.4,37.86,63.67,57.12,70.92,499.09,451.3,548.47
Meghalaya,2017,2028.24,1669.56,2548.84,181.48,131.32,235.48,1846.76,1507.8,2337.3,78.28,65.67,95.32,3518.42,3253.32,3791.34,414.6,379.35,452.04,769.73,632.32,1017,77.13,55.07,99.09,692.6,560.53,940.13,30.44,25.02,39.28,65.74,58.6,73.46,515.48,459.23,570.9
Meghalaya,2018,2074.13,1676.04,2666.68,183.44,132.39,236.87,1890.69,1497.17,2502.03,81.15,66.47,103.35,3561.25,3301.89,3840.54,420.71,386.56,459.05,785.68,633.07,1021.35,78.4,56.39,101.5,707.28,559.54,944.37,31.45,25.45,40.63,67.44,60.16,75.39,523.91,467.67,583.52
Meghalaya,2019,2110.53,1721.38,2656.96,184.65,133.43,238.95,1925.88,1546.27,2461.51,83.19,68.12,103.84,3588.75,3326.35,3858.21,425.83,391.27,463.07,799.57,651.73,1036.14,79.64,56.9,103.24,719.92,571.09,948.81,32.16,26.01,40.98,69.23,61.76,77.51,532.24,474.67,590.83
Mizoram,1990,1260.56,971.75,2095.73,121.67,87.19,157.56,1138.89,850.32,1994.2,40.07,30.67,69.8,2396.13,2214.97,2573.73,293.35,267.51,320.28,395.57,288.8,862.39,52.14,37.15,67.65,343.42,237.52,817.39,12.98,9.08,30.62,42.85,37.76,48.28,340.91,299.63,383.17
Mizoram,1991,1269.63,962.17,2097.02,121.55,87.08,157.58,1148.08,838.31,1997.55,40.74,30.79,72.02,2412.67,2233.97,2592.2,296.83,271.41,324.1,400.69,286.89,905.05,51.54,37,66.84,349.15,233.83,838.35,13.27,9.14,32.02,42.33,37.43,47.72,335.89,298.31,375.26
Mizoram,1992,1283.82,1004.81,2210.2,121.48,86.57,156.81,1162.35,883.33,2095.31,41.45,32.31,73.6,2429.89,2260.94,2604.84,300.04,275,327.85,405.64,296.23,966.71,51.01,36.58,66.26,354.63,244.17,917.23,13.53,9.45,34.41,41.81,37,47.11,332.05,297.32,369.75
Mizoram,1993,1274.99,985.23,2202.33,121.6,86.79,157.37,1153.39,868.01,2070.09,41.52,31.74,74.51,2447.5,2277.14,2619.6,303.01,278.01,331.27,403.99,295.9,907.33,50.64,36.68,64.94,353.35,243.13,864.46,13.57,9.5,33.1,41.31,36.67,46.47,328.3,294.43,361.95
Mizoram,1994,1262.06,946.16,2273.91,121.88,87.5,157.56,1140.18,822.97,2138.82,41.23,31.14,75.93,2466.33,2297.84,2639.54,305.71,279.99,334.76,401.23,289.37,951.73,50.4,36.34,64.84,350.83,240.3,907.36,13.51,9.44,34.69,40.87,36.29,45.99,325.52,293.46,358.85
Mizoram,1995,1239.64,954.97,2138.75,122.5,87.81,157.66,1117.14,840.38,2034.61,40.74,31.54,74.38,2488.8,2317.51,2663.33,308.1,281.4,337.07,394.19,290.41,921.86,50.4,36.11,64.82,343.79,239.93,872.26,13.33,9.41,34.17,40.49,35.9,45.58,325.41,292.85,359.78
Mizoram,1996,1241.95,962.08,2294.11,123.21,88.43,159.32,1118.74,842.1,2167.56,41.19,32.04,79.8,2512.29,2344.21,2688.03,310.04,283.25,340.29,395.54,294.58,901.14,50.55,36.62,65.27,344.99,244.31,846.46,13.47,9.8,32.73,40.13,35.65,45.13,326.56,292.98,361.1
Mizoram,1997,1271.67,962.74,2170.35,123.84,88.58,159.71,1147.83,837.16,2052.04,42.78,32.43,74.85,2532.65,2360.85,2712.19,311.24,284.03,341.11,406.37,296.67,942.65,50.86,36.22,66.11,355.51,245.08,894.53,14.03,10.11,35.06,39.71,35.32,44.67,328.54,294.68,365.21
Mizoram,1998,1277.79,936.66,2159.21,124.29,88.65,161.22,1153.5,812.79,2043.15,43.47,32.36,75.99,2551.9,2377.01,2732.25,312.2,284.78,341.87,408.28,293.93,864.5,51.03,36.66,65.94,357.25,244.96,818.06,14.25,10.11,32.22,39.32,35.01,44.33,330.38,295.61,369.02
Mizoram,1999,1273.21,995.57,2403.11,124.95,89.29,161.71,1148.26,872.86,2274.65,43.11,34.04,83.42,2573.02,2390.53,2760.16,313.71,286.03,343.51,403.76,305.28,1002.22,51.39,36.14,66.04,352.37,252.41,952.73,14.03,10.32,36.57,39.04,34.74,44.07,332.39,294.47,372.78
Mizoram,2000,1283.3,1008.19,2197.87,125.81,90.55,163.12,1157.5,887.23,2095.32,43.86,34.61,78.96,2598.78,2412.64,2795.61,316.34,288.38,347.51,406.99,304.69,941.56,51.65,36.55,66.87,355.34,253.43,894,14.28,10.45,35.48,38.98,34.67,43.95,334.35,294.32,375.01
Mizoram,2001,1283.44,1007.88,2239.61,126.73,90.83,163.67,1156.71,887.85,2121.33,44.59,35.16,81.17,2628.55,2444.22,2818.38,321.04,292.47,351.27,408.07,306.88,938.45,51.87,37.08,66.73,356.2,257.49,890.11,14.51,10.67,36.37,39.07,34.76,44,335.3,298.87,371.66
Mizoram,2002,1289.21,998.47,2289.91,127.63,91.94,165.11,1161.58,874.07,2156.45,45.28,35.35,82.06,2659.74,2471.59,2850.81,327.41,298.75,358.53,409.9,303.72,974.51,51.98,36.86,67.65,357.92,252.77,929.75,14.69,10.68,37.62,39.19,34.86,44.07,335.04,299.06,372.54
Mizoram,2003,1284.73,984.01,2251.65,128.51,92.35,166.43,1156.22,858.21,2138.67,45.29,34.91,83.31,2695.07,2513.4,2887.25,334.65,305.15,366.14,409.06,303.28,964.84,51.95,37.42,67.13,357.11,251.96,912.74,14.69,10.7,37.74,39.36,34.98,44.18,334.74,299.79,371.42
Mizoram,2004,1262.11,986.83,2261.08,129.72,93.18,168.33,1132.39,866.47,2118.47,44.34,35.04,82.02,2733.83,2556.9,2918.27,341.93,311.75,373.75,398.51,300.52,1013.79,52.15,37.45,67.63,346.36,248.59,962.46,14.26,10.49,37.78,39.59,35.17,44.27,335.37,301.08,371.75
Mizoram,2005,1285.86,1008.47,2230.33,131.29,93.79,171,1154.57,868.95,2091.2,45.73,35.78,81.49,2777.25,2596.02,2968.67,348.09,316.81,380.85,404.26,303.57,932.1,52.53,37.97,67.4,351.73,251.55,885.34,14.63,10.77,36.55,39.89,35.43,44.46,338.14,304.71,372.9
Mizoram,2006,1308.34,1006.76,2465.88,133.22,95.92,172.67,1175.12,878.85,2338.13,47.17,36.8,90.05,2825.6,2636.25,3018.06,352.68,322.47,385.93,411.81,308.12,1072.41,53.16,38.1,68.29,358.65,254.49,1020.74,15.07,11.14,40.54,40.18,35.74,44.83,342.49,309.95,379.32
Mizoram,2007,1327.1,1035.56,2429.18,135.45,96.99,175.98,1191.65,902.02,2299.23,48.03,37.69,88.42,2876.94,2681.9,3076.06,355.96,325.38,389.67,417.99,318.38,1036.66,54,38.67,69.43,363.99,264.36,986.46,15.32,11.41,39.81,40.38,35.88,45.13,348.25,312.1,386.6
Mizoram,2008,1350.82,1033.4,2393.41,138.07,98.62,180.06,1212.75,893.6,2268.02,49.17,37.86,89.91,2931.69,2729.53,3136.19,358.76,327.62,392.45,427.04,315.08,1025.36,55.01,39.06,70.79,372.03,260.38,975.16,15.73,11.42,39.49,40.57,36.02,45.22,355.05,315.91,395.47
Mizoram,2009,1347.35,1040.25,2466.53,140.62,101.38,182.4,1206.74,900.74,2336.7,48.53,37.6,92.08,2988.83,2776.77,3193.96,362.13,330.51,396.02,425.23,319.28,1013.2,55.94,40.05,72.28,369.29,263.04,957.67,15.48,11.3,38.54,40.84,36.26,45.5,362.27,321.72,404.47
Mizoram,2010,1350.79,1034.87,2286.88,143.28,102.17,186.57,1207.51,897.25,2153.94,48.04,36.73,86.17,3051.86,2833.23,3263.12,367.22,334.79,401.7,423.18,313.31,994.95,56.75,40.43,73.3,366.43,260.26,944.77,15.2,11.1,38.35,41.32,36.78,46.03,368.74,326.04,413.38
Mizoram,2011,1388.91,1067.6,2308.97,146.27,104.52,190.87,1242.64,929.6,2167.89,49.59,38.76,85.34,3120.85,2897.89,3340.87,374.31,341.41,409.62,431.25,322.43,989.53,57.46,40.66,74.72,373.79,263.54,918.37,15.53,11.43,37.53,41.97,37.32,46.66,373.28,331.92,418.41
Mizoram,2012,1401.51,1096.95,2433.07,149.77,106.87,194.17,1251.74,944.86,2293.65,50.74,39.56,92.82,3195.51,2974.28,3415.3,381.98,348.43,418.15,434.97,330.59,997.61,58.23,41.98,74.96,376.74,271.68,947.22,15.82,11.74,39.54,42.67,38.01,47.4,377.56,337.98,419.96
Mizoram,2013,1357.01,1075.44,2309.47,153.34,109.96,199.89,1203.67,915.18,2156.07,50.8,39.88,90.22,3271.83,3059.22,3493.79,389.82,355.5,426.75,423.95,324.11,947.01,58.96,42.6,75.74,364.99,265.3,888.58,15.84,11.82,37.85,43.43,38.76,48.26,382.95,343.73,422.79
Mizoram,2014,1297.66,1008.92,2412.89,156.82,112.67,203.75,1140.83,850.22,2264.53,49.98,38.86,95.86,3343.91,3127.99,3565.66,397.59,362.54,435.72,410.69,308.78,984.59,59.8,42.91,77.22,350.89,250.18,930.39,15.63,11.47,40.24,44.27,39.53,49.19,388.01,349.02,428.71
Mizoram,2015,1282.26,1002.57,2170.27,159.94,115.02,207.35,1122.32,836.66,2017.93,49.47,38.36,85.61,3410.89,3192.99,3631.95,405.26,369.37,444.33,405.68,306.66,905.65,60.71,44,77.1,344.97,245.87,846.35,15.37,11.37,37.1,45.26,40.39,50.31,393.81,353.06,433.24
Mizoram,2016,1370.64,1069.33,2509.66,163.85,117.58,212.79,1206.79,920.12,2353.73,52.11,40.72,95.81,3472.53,3241.57,3705.87,412.3,375.91,450.63,430.63,323.72,990.43,63.19,45.03,81.43,367.44,260.22,928.6,16.15,11.78,40.12,48.13,42.96,53.77,413.15,371.18,456.33
Mizoram,2017,1382,1085.89,2351.42,167.75,119.76,216.99,1214.25,921,2181.12,52.92,41.11,93.31,3533.24,3289.38,3777.67,420.14,382.78,459.33,435.89,330.32,986.47,65.83,47.04,85.19,370.06,264.35,922.3,16.39,12.05,40.41,51.39,45.66,57.69,432.05,384.61,481.97
Mizoram,2018,1406.3,1088.85,2516.34,170.56,122.24,221.23,1235.74,924.27,2357.13,54.76,42.13,100.43,3601.72,3355.69,3853.48,429.58,391.92,469.11,443.01,326.86,1014.75,66.97,47.49,86.87,376.04,264.62,952.81,16.9,12.18,42.58,53.16,47.25,59.53,439.81,392.27,488.27
Mizoram,2019,1424.97,1088.57,2479.74,173.12,123.79,224.52,1251.85,921.88,2316.16,56.02,42.22,98.51,3668.35,3419.32,3930.1,438.89,400.65,480.37,449.06,329.37,1011.8,68,48.94,88.1,381.06,260.53,937.64,17.27,12.26,42.58,54.49,48.4,60.92,447.08,398.04,496.53
Nagaland,1990,2892.33,2376.01,3478.97,161.51,115.13,208.78,2730.81,2218.5,3299.28,98.18,81.45,116.87,2888.12,2686.84,3092.82,361.67,331.23,392.15,1213.59,995.21,1462.12,80.29,58,103.48,1133.3,915.72,1385.53,43.17,35.39,52.43,75,67.14,83.82,546.4,491.46,606.48
Nagaland,1991,2876.59,2372.04,3449.98,160.4,115.12,206.3,2716.19,2214.21,3284.25,97.78,80.96,116.07,2868.16,2672.66,3069.57,362.28,331.51,392.37,1206.76,982.78,1439.29,79.46,57,102.66,1127.3,909.38,1355.33,42.98,34.77,51.22,74.7,66.88,83.28,539.47,483.96,595.64
Nagaland,1992,2853.06,2354.56,3458.13,159.14,114.02,204.34,2693.92,2192.87,3296.3,96.72,80.16,116.33,2847.03,2652.03,3040.67,361.83,331.72,391.19,1194.39,980.03,1449.21,78.66,56.6,101.29,1115.73,904.42,1365.99,42.44,34.62,50.82,74.15,66.46,82.57,532.73,481.65,582.3
Nagaland,1993,2776.14,2294.39,3398.5,157.77,113.24,203.72,2618.38,2145.52,3230.56,94.03,77.67,113.37,2823.54,2635.35,3019.56,360.48,330.5,390.07,1161.24,953.79,1412.57,77.82,55.97,100.59,1083.42,878.06,1335.55,41.23,33.92,50.43,73.42,65.84,81.69,526.53,477.48,575.08
Nagaland,1994,2700.14,2234.28,3263.73,156.45,112.8,200.21,2543.68,2084.04,3102.36,90.97,75.39,109.56,2800.66,2612.25,2996.84,358.41,329.02,387.77,1128.23,928.48,1362.58,77.01,55.64,98.49,1051.21,847.88,1280.33,39.86,32.53,48.12,72.6,65.25,80.74,520.35,473.71,569.03
Nagaland,1995,2608.16,2119.56,3144.45,155.34,112.39,200.35,2452.82,1972.08,2975.44,87.7,72.12,105.3,2780.68,2590.19,2971.68,355.79,326,386.35,1087.78,885.58,1309.61,76.39,55.32,97.59,1011.39,809.25,1231.16,38.37,31.35,46.38,71.74,64.66,79.78,515.59,468.11,564.67
Nagaland,1996,2558.74,2120.83,3103.15,154.41,110.62,197.42,2404.33,1965.92,2938.46,86.16,71.71,103.93,2766.17,2576.69,2958.7,352.84,323.56,383.18,1067.51,872.27,1298.51,75.93,54.44,97.56,991.57,795.51,1221.42,37.7,30.89,45.71,70.7,63.78,78.36,512.01,464.29,561.49
Nagaland,1997,2590.7,2145.96,3122.06,153.17,109.58,196.72,2437.53,1980.61,2958.78,87.64,72.55,104.77,2753.54,2557.84,2945.36,349.29,320.59,379.4,1079.97,884.31,1307.57,75.27,54.39,96.1,1004.71,811.9,1224.51,38.35,31.22,46.04,69.26,62.54,76.47,507.39,460.33,559.93
Nagaland,1998,2565.61,2100.05,3106.65,152.18,109.71,195.52,2413.43,1951.92,2940.17,87.1,72.25,104.06,2746.85,2555.43,2938.43,345.8,317.28,375.96,1066.74,876.36,1292.77,74.74,53.91,95.9,992.01,803.24,1215.38,38.07,31.25,45.56,67.72,61.12,75.15,503.61,452.85,554.94
Nagaland,1999,2506.3,2044.7,3066.14,151.64,108.25,193.66,2354.66,1903.49,2900.94,84.35,69.6,101.42,2744.95,2552.03,2939.94,343.48,314.91,374.31,1034.92,841.14,1257.63,74.47,53.46,95.7,960.46,772.93,1179.31,36.68,30.06,44.47,66.43,59.93,73.91,501.03,447.22,557.56
Nagaland,2000,2483.96,1971.03,3036.04,151.8,108.42,195.08,2332.16,1829.38,2859.54,84.14,68.55,101.35,2751.56,2557.43,2949.94,343.11,314.36,373.78,1026.3,816.26,1244.59,74.49,52.96,96.94,951.81,741.24,1158.96,36.63,29.29,44.04,65.72,59.28,73.12,501.03,444.96,558.21
Nagaland,2001,2480.27,1981.71,3066.07,152.66,109.45,196.43,2327.61,1837.55,2909.05,85.3,69.52,103.43,2772.61,2580.92,2976.84,346.32,317.49,376.63,1027.22,817.73,1270.38,74.89,53.43,96.94,952.33,748.19,1194.21,37.13,30.08,45.71,65.59,59.14,72.86,504.01,449.48,561.17
Nagaland,2002,2474.58,2006.99,3054.93,154.06,110.34,198.84,2320.52,1852.72,2895.05,86.23,71.38,104.88,2800.63,2609.16,2993.17,352.27,323.31,382.91,1027.24,829.44,1270.88,75.55,53.94,97.9,951.68,754.02,1188.78,37.52,30.5,45.79,65.65,59.15,72.87,507.63,455.75,560.34
Nagaland,2003,2440.62,1956.92,3030.65,155.75,111.07,200.1,2284.87,1801.71,2878.49,85.89,70.14,105.33,2837.91,2645.07,3031.14,359.68,330.11,391.07,1017.43,813.5,1261.08,76.25,54.78,97.65,941.18,740.29,1184.02,37.43,30.14,46.28,65.9,59.29,73.04,512.26,460.55,562
Nagaland,2004,2376.19,1864.72,2920.09,157.9,113.47,203.61,2218.29,1710.35,2769.11,83.84,67.99,101.34,2883.4,2693.72,3078.42,367.52,337.72,399.9,988.05,780.97,1215.19,77.2,55.34,98.59,910.85,704.2,1140.25,36.42,29.1,44.27,66.35,59.56,73.43,518.67,466.11,566.8
Nagaland,2005,2403.63,1895.44,2960.52,160.26,115.75,206.72,2243.38,1740.94,2802.92,86.35,69.62,105,2934.34,2736.51,3130.52,374.39,344.41,407.22,1001.52,783.92,1239.03,78.1,55.69,98.94,923.43,704.04,1160.83,37.56,29.85,46.09,67.01,60.05,74.13,524.31,473.88,573.67
Nagaland,2006,2467.33,1938.96,3049.14,163.13,117.18,210.46,2304.2,1782.41,2900.48,90.48,73.26,110.42,3001.13,2807.4,3203.87,380.59,350.53,413.6,1028.18,804.23,1269.2,79.2,56.4,101.23,948.98,727.58,1182.54,39.2,31.23,47.59,67.83,60.86,75.09,532.37,481.49,581.01
Nagaland,2007,2514.27,1994.67,3107.52,166.37,120.69,214.64,2347.9,1840.52,2941.95,93.42,75.86,113.21,3076.54,2869.14,3280.73,385.93,355.4,419.32,1048.74,829.52,1297.09,80.39,57.48,102.4,968.35,751.96,1212.62,40.35,32.27,49.59,68.59,61.49,75.98,539.85,486.76,593.21
Nagaland,2008,2582.11,2030.29,3152.61,169.84,122.15,218.62,2412.27,1858.01,2983.49,97.06,77.75,115.94,3157.57,2942.29,3371.1,390.83,359.61,424.62,1079.3,850.16,1325.67,81.63,58.23,105.1,997.66,769.65,1245.61,41.92,33.67,50.53,69.37,62.3,76.68,549.06,494.32,603.7
Nagaland,2009,2596.43,2054.1,3266.81,173.26,124.84,221.61,2423.17,1877.84,3081.73,97.7,78.65,119.87,3237.55,3013.3,3452.34,396.13,364.45,430.7,1086.61,859.96,1370.28,82.81,59.14,105.42,1003.8,777.89,1285.4,42.13,33.49,51.64,70.28,63.07,77.66,556.98,500.36,616.68
Nagaland,2010,2625.13,2091.23,3251.85,176.82,127.02,227.53,2448.31,1914.69,3074.13,98.55,79.76,118.97,3317.87,3092.35,3548.79,402.89,370.15,438.71,1095.67,871.08,1369.12,83.99,60.49,107.97,1011.68,784.02,1278.93,42.28,33.93,51.87,71.46,64.16,79.1,565.91,508.23,625.39
Nagaland,2011,2721.28,2167.88,3383.57,181.19,131.42,233.22,2540.09,1983.88,3192.18,103.57,84.07,126.56,3404.92,3177.08,3643.94,412.31,378.8,448.28,1132.71,891.54,1412.68,85.55,61.27,109.83,1047.16,816.53,1327.54,44.14,35.65,54.18,73.03,65.62,80.88,576.01,517.71,636.01
Nagaland,2012,2772.13,2237.61,3374.34,186.09,134.71,238.81,2586.04,2037.11,3190.98,107.92,88.77,128.39,3496.3,3268.46,3727.31,422.63,388.71,458.99,1155.96,922.96,1417.22,87.15,63.16,110.82,1068.81,832.49,1325.5,45.79,36.5,55.04,74.79,67.39,82.67,586.81,530.9,646.46
Nagaland,2013,2796.59,2232.7,3397.19,191.31,137.64,245.23,2605.29,2055.18,3211.2,111.88,90.76,133.2,3584.83,3355.84,3816.96,432.96,397.92,469.36,1168.68,926.67,1427.23,88.98,64.39,112.89,1079.7,838.1,1334.48,47.49,38.18,57.12,76.61,69.14,84.6,597.92,543.74,655.6
Nagaland,2014,2760.82,2240.02,3368.33,196.03,142.61,251.61,2564.79,2032.87,3156.22,113.12,91.99,134.99,3667.57,3434.88,3904.61,442.69,407.01,480.09,1159.68,931.71,1415.86,90.64,65.58,114.53,1069.05,845.08,1324.44,48.06,38.38,57.78,78.4,70.81,86.35,609.35,554.23,664.39
Nagaland,2015,2762.34,2218.2,3375.43,200.25,144.35,256.16,2562.09,2022.76,3171.12,113.37,92.62,135.93,3740.85,3503.59,3967.78,451.48,415.53,489.51,1163.59,922.47,1423.3,92.48,65.83,116.97,1071.1,840.7,1324.24,48.15,38.73,57.82,80.12,72.44,88.31,621.56,567.77,679.55
Nagaland,2016,2780.27,2280.78,3393.41,204.92,148.44,262.73,2575.34,2073.92,3201.5,115.17,95.11,138.51,3822.47,3583.32,4060.97,459.01,422.68,497.39,1176.6,951.24,1438.92,95.58,68.73,121.93,1081.02,859.04,1342.79,49.02,40.03,59.56,82.11,73.9,90.98,643.15,582.63,706.82
Nagaland,2017,2807,2250.56,3413.6,209.19,150.65,267.63,2597.81,2055.14,3212.35,117.31,94.19,139.77,3901.65,3653.59,4138.34,466.61,430.15,506.4,1190.69,958.99,1461.81,98.55,70.79,126.01,1092.14,867.36,1372.84,49.91,40.22,60.43,84.23,75.6,93.97,665.4,595.91,737.77
Nagaland,2018,2877.76,2292.28,3506.53,212.18,152.55,271.43,2665.58,2090.82,3277.28,122.37,98.73,146.76,3964.06,3709.12,4210.6,475.48,438.09,515.66,1220.02,980.11,1493.67,100.25,71.59,127.64,1119.77,876.83,1391.76,51.93,41.95,62.99,86.53,77.54,96.24,676.97,609.6,748.13
Nagaland,2019,2919.93,2277.56,3622.36,214.44,153.44,275.55,2705.49,2074.54,3405.83,125.39,99.21,152.87,4014.91,3764.59,4267.58,484.04,445.54,524.83,1238.99,965.53,1541.34,101.81,73.22,130.45,1137.18,859,1434.57,53.15,41.72,65.35,89.24,80.02,99.34,688.15,616.67,761.63
Odisha,1990,3984.74,3290.77,4890.72,184.92,133.59,236.15,3799.83,3113.61,4721.62,135.22,110.42,167.15,3441.27,3193.98,3698.01,435.44,400.2,471.49,1876.43,1535.66,2269.03,89.58,64.93,114.54,1786.85,1450.84,2175.71,68.82,55.8,83.6,91.81,81.83,102.92,613.95,550.29,680.37
Odisha,1991,4050.38,3387.59,4845.64,187.61,136.61,239.59,3862.77,3209.33,4667.4,138.35,114,168.5,3502.05,3255.3,3739.56,443.73,408.13,480.45,1909.67,1590.45,2298.22,90.53,65.39,116.09,1819.15,1506.52,2201.43,70.52,57.77,85.65,93.87,84.11,105.03,619.02,556.7,682.22
